,LA_300km_mm_total,LA_200km_mm_total,LA_100km_mm_total,SF_300km_mm_total,SF_200km_mm_total,SF_100km_mm_total
2089,824.2932535807291,783.7966037326389,726.8168487548828,1260.2627197265624,1302.9849243164062,1333.1222839355469
2090,842.8199462890625,764.0628865559896,691.261730617947,924.7778930664062,981.7369842529297,1047.6464233398438
2091,196.20882670084634,185.88599141438803,182.0862604777018,331.9473571777344,368.2415428161621,414.219069480896
2092,365.37497965494794,345.6102786593967,330.9585715399848,857.0451416015625,909.1626739501953,943.8913345336914
2093,335.9230600992839,313.2374962700738,295.08312098185223,631.6736328125,667.6976547241211,693.2010974884033
2094,371.8059895833333,353.0956861707899,336.12951999240454,919.4905883789063,965.708137512207,985.0967178344727
2095,499.4790344238281,463.7031826443142,425.8009482489692,930.6108642578125,975.4168395996094,996.9911193847656
2096,455.4468688964844,426.77226087782117,408.792241414388,622.2084106445312,671.2361679077148,729.5691947937012
2097,110.3325424194336,106.21514553493924,111.1273890601264,421.85588989257815,465.0220146179199,504.73273944854736
2098,284.6778513590495,271.24030049641925,262.5118899875217,447.86635131835936,490.4422073364258,536.2478046417236
2099,200.73951721191406,192.710333082411,183.32176038953992,571.31171875,629.6299438476562,677.4509334564209
2100,130.83824412027994,123.16412438286676,119.69819810655382,560.45029296875,603.7683258056641,632.3754796981812
2101,212.5838419596354,199.06192016601562,199.231076558431,536.0894836425781,575.949104309082,608.2949733734131
2102,447.0589090983073,417.1635470920139,392.0408587985569,859.8283203125,896.9738540649414,909.031177520752
2103,478.4507242838542,465.38326687282984,460.9149695502387,988.1104370117188,1028.479232788086,1065.7759132385254
2104,272.85425821940106,257.56830003526477,248.9813715616862,700.6149291992188,751.3404083251953,779.6711730957031
2105,240.81572977701822,223.72115580240884,220.81800164116754,381.97142333984374,425.24925994873047,490.1339387893677
2106,332.9820963541667,308.2152794731988,298.8598047892253,895.91767578125,939.8613967895508,966.0899696350098
2107,310.0514729817708,301.78780449761285,304.5728047688802,775.9581298828125,794.4507369995117,795.7041168212891
2108,233.5433349609375,223.52908325195312,229.31888029310437,899.0914794921875,938.2086334228516,949.6359214782715
2109,492.239501953125,449.30962456597223,432.61844550238715,1248.2507080078126,1320.7737121582031,1367.0164260864258
