,LA_300km_mm_total,LA_200km_mm_total,LA_100km_mm_total,SF_300km_mm_total,SF_200km_mm_total,SF_100km_mm_total
937,547.7392985026041,489.98857964409723,451.13907453748914,806.348974609375,898.8948516845703,1013.3437461853027
938,621.5831604003906,576.8633287217882,554.2284054226345,1218.817431640625,1281.8043975830078,1319.6397590637207
939,587.1436971028646,545.2459174262153,512.2465091281467,1053.1974853515626,1113.9457473754883,1153.5382957458496
940,426.96710205078125,403.9356113009983,396.55882941351996,778.33271484375,850.1667709350586,917.4971580505371
941,43.99065653483073,43.37109035915799,50.80240101284451,281.1457183837891,306.46449089050293,324.58687591552734
942,226.54159545898438,226.37999471028647,228.27598147922092,410.5606323242188,421.9587860107422,432.28811264038086
943,218.6269989013672,207.23827277289496,207.90690273708768,717.9017700195312,745.8075256347656,741.7312335968018
944,274.46417236328125,265.3302697075738,267.79063500298395,605.65341796875,641.3294677734375,669.3169651031494
945,558.6251627604166,504.6801045735677,468.01660919189453,840.8559448242188,887.7906341552734,926.4196472167969
946,695.3925577799479,645.8135884602865,613.2629750569662,1051.0720703125,1115.1880645751953,1164.431827545166
947,87.03566614786784,84.28822580973308,91.05731508466933,322.37548828125,348.1369323730469,378.13354778289795
948,60.94693120320638,60.10877079433865,67.16734133826361,437.69370727539064,468.90514755249023,489.3103952407837
949,645.5791625976562,606.5728420681423,569.5765482584635,1122.215087890625,1176.7751007080078,1217.8199005126953
950,307.86883544921875,286.412599351671,270.4593811035156,731.5167114257813,789.5184326171875,836.814323425293
951,302.9348500569661,288.76177469889325,286.99098120795355,806.5667846679687,849.8081817626953,868.1884593963623
952,194.18546040852866,187.97640313042535,195.67145495944553,553.02236328125,597.1925277709961,626.1135559082031
953,217.71146138509116,200.13816494411893,189.03029123942056,441.3140808105469,474.78415298461914,512.6254863739014
954,320.1863098144531,301.78377448187933,285.4951892428928,371.23486328125,392.7201461791992,419.3914089202881
955,187.87500508626303,184.7452138264974,189.77302678426108,492.844775390625,527.1657066345215,559.0217323303223
956,305.5218811035156,276.22144911024304,268.2080493503147,853.6658813476563,911.3577880859375,941.1472053527832
957,267.02203369140625,260.32794867621527,254.55574713812933,517.0997680664062,554.1152038574219,598.841854095459
958,35.81383768717448,34.312552558051216,42.93096023135715,276.8598693847656,313.1489315032959,352.3166389465332
959,431.1786702473958,398.81384616427954,381.09152136908637,999.5939697265625,1070.3834991455078,1123.1840591430664
960,632.4730834960938,594.2277459038628,557.7003241644966,989.7301635742188,1031.790168762207,1054.324649810791
961,191.75072224934897,181.18635643853082,175.4112311469184,521.9431701660156,561.3099212646484,584.8426380157471
962,450.247314453125,421.34947713216144,395.7380193074544,858.1202270507813,903.4906158447266,930.1464462280273
963,506.88209025065106,481.71116807725696,477.36473083496094,834.9605346679688,894.8473205566406,970.4912414550781
964,163.64715830485025,155.75630611843533,155.83682907952203,460.293359375,486.76185607910156,502.0563850402832
965,138.7926254272461,130.0756369696723,130.78985786437988,688.2707214355469,746.6489486694336,783.9191646575928
966,378.0632019042969,354.3280436197917,335.0902311537001,552.5216613769531,599.4215660095215,651.4017601013184
967,143.6449991861979,139.4495374891493,137.09010399712457,397.74497680664064,434.66901779174805,458.92717266082764
968,660.2518310546875,620.762230767144,586.5937771267361,1133.423095703125,1205.3612213134766,1245.6590423583984
969,275.9101104736328,253.74266899956598,252.0314466688368,784.3723876953125,851.2748413085938,890.6339092254639
970,372.74315388997394,340.71942816840277,325.8995480007595,604.9141479492188,666.547607421875,742.846004486084
971,147.75482177734375,146.71736314561633,150.33879894680447,191.6119812011719,218.2156753540039,254.5798134803772
972,218.1686045328776,200.17410617404514,206.24706522623697,760.9794189453125,824.4819641113281,864.5416011810303
973,429.508056640625,392.49124823676215,378.6357379489475,879.1872680664062,949.4138946533203,982.5288181304932
974,404.5206298828125,381.41981336805554,365.3030556572808,744.913037109375,777.612419128418,796.0531997680664
975,507.02008056640625,461.47650824652777,433.05362616644965,855.4959228515625,917.7423934936523,954.7150592803955
976,162.17627461751303,148.1645270453559,140.81553628709582,355.2087341308594,385.8315773010254,415.86949253082275
